187.879	-58.79  
188.346	-58.79  
188.813	-58.79  
189.28	-79.74   
189.747	-56.46  
190.214	-70.43  
190.681	-130.96 
191.148	-56.46  
191.614	-77.41  
192.081	-75.08  
192.548	-49.47  
193.014	-56.46  
193.481	-9.89   
193.948	36.67   
194.414	22.7    
194.881	32.01   
195.347	69.26   
195.813	-0.58   
196.28	92.54    
196.746	178.69  
197.212	94.87   
197.678	108.84  
198.145	143.76  
198.611	185.67  
199.077	155.4   
199.543	178.69  
200.009	260.17  
200.475	309.06  
200.941	339.33  
201.407	371.92  
201.873	309.06  
202.338	288.11  
202.804	295.09  
203.27	323.03   
203.735	316.05  
204.201	378.91  
204.667	395.2   
205.132	348.64  
205.598	376.58  
206.063	320.7   
206.529	330.01  
206.994	416.16  
207.459	318.37  
207.925	388.22  
208.39	388.22   
208.855	439.44  
209.32	343.98   
209.785	416.16  
210.25	418.48   
210.715	385.89  
211.18	416.16   
211.645	418.48  
212.11	390.55   
212.575	357.95  
213.04	425.47   
213.504	413.83  
213.969	362.61  
214.434	362.61  
214.899	458.06  
215.363	432.45  
215.828	392.87  
216.292	390.55  
216.757	409.17  
217.221	392.87  
217.685	434.78  
218.15	383.56   
218.614	362.61  
219.078	371.92  
219.542	332.34  
220.007	343.98  
220.471	458.06  
220.935	302.08  
221.399	418.48  
221.863	343.98  
222.327	348.64  
222.791	309.06  
223.254	360.28  
223.718	339.33  
224.182	339.33  
224.646	350.97  
225.109	323.03  
225.573	302.08  
226.037	309.06  
226.5	355.62    
226.964	404.52  
227.427	334.67  
227.89	323.03   
228.354	337     
228.817	337     
229.28	350.97   
229.744	348.64  
230.207	409.17  
230.67	374.25   
231.133	420.81  
231.596	390.55  
232.059	346.31  
232.522	362.61  
232.985	374.25  
233.448	332.34  
233.911	362.61  
234.374	323.03  
234.836	334.67  
235.299	318.37  
235.762	316.05  
236.224	339.33  
236.687	357.95  
237.149	353.3   
237.612	299.75  
238.074	330.01  
238.537	369.59  
238.999	337     
239.461	371.92  
239.924	350.97  
240.386	355.62  
240.848	339.33  
241.31	416.16   
241.772	427.8   
242.234	362.61  
242.696	364.94  
243.158	439.44  
243.62	367.27   
244.082	399.86  
244.544	311.39  
245.006	332.34  
245.468	299.75  
245.929	369.59  
246.391	339.33  
246.852	406.84  
247.314	316.05  
247.776	360.28  
248.237	390.55  
248.698	388.22  
249.16	371.92   
249.621	404.52  
250.082	343.98  
250.544	381.23  
251.005	348.64  
251.466	353.3   
251.927	392.87  
252.388	376.58  
252.849	367.27  
253.31	411.5    
253.771	348.64  
254.232	383.56  
254.693	369.59  
255.154	364.94  
255.615	364.94  
256.075	374.25  
256.536	327.69  
256.997	367.27  
257.457	388.22  
257.918	374.25  
258.378	416.16  
258.839	406.84  
259.299	416.16  
259.759	357.95  
260.22	323.03   
260.68	455.73   
261.14	353.3    
261.6	334.67    
262.06	411.5    
262.521	362.61  
262.981	395.2   
263.441	427.8   
263.901	437.11  
264.36	388.22   
264.82	376.58   
265.28	323.03   
265.74	362.61   
266.2	423.14    
266.659	353.3   
267.119	416.16  
267.579	451.08  
268.038	343.98  
268.498	364.94  
268.957	399.86  
269.416	451.08  
269.876	374.25  
270.335	399.86  
270.794	388.22  
271.254	348.64  
271.713	416.16  
272.172	392.87  
272.631	409.17  
273.09	376.58   
273.549	420.81  
274.008	418.48  
274.467	392.87  
274.926	441.77  
275.385	369.59  
275.843	444.09  
276.302	371.92  
276.761	369.59  
277.22	360.28   
277.678	409.17  
278.137	334.67  
278.595	413.83  
279.054	395.2   
279.512	376.58  
279.97	371.92   
280.429	371.92  
280.887	448.75  
281.345	434.78  
281.803	388.22  
282.262	413.83  
282.72	339.33   
283.178	364.94  
283.636	418.48  
284.094	418.48  
284.552	397.53  
285.01	388.22   
285.467	397.53  
285.925	367.27  
286.383	348.64  
286.841	343.98  
287.298	399.86  
287.756	427.8   
288.213	304.41  
288.671	486     
289.128	451.08  
289.586	339.33  
290.043	376.58  
290.5	469.7     
290.958	434.78  
291.415	388.22  
291.872	425.47  
292.329	481.34  
292.786	439.44  
293.243	385.89  
293.7	404.52    
294.157	441.77  
294.614	413.83  
295.071	397.53  
295.528	397.53  
295.985	448.75  
296.441	458.06  
296.898	416.16  
297.355	395.2   
297.811	441.77  
298.268	388.22  
298.724	374.25  
299.181	432.45  
299.637	402.19  
300.094	481.34  
300.55	362.61   
301.006	383.56  
301.462	337     
301.919	439.44  
302.375	362.61  
302.831	376.58  
303.287	374.25  
303.743	337     
304.199	378.91  
304.655	390.55  
305.11	374.25   
305.566	411.5   
306.022	350.97  
306.478	357.95  
306.933	371.92  
307.389	350.97  
307.845	378.91  
308.3	409.17    
308.756	406.84  
309.211	465.05  
309.666	460.39  
310.122	357.95  
310.577	423.14  
311.032	427.8   
311.487	385.89  
311.943	448.75  
312.398	392.87  
312.853	378.91  
313.308	399.86  
313.763	411.5   
314.218	420.81  
314.672	392.87  
315.127	325.36  
315.582	367.27  
316.037	406.84  
316.492	406.84  
316.946	513.94  
317.401	306.73  
317.855	467.38  
318.31	427.8    
318.764	325.36  
319.219	490.66  
319.673	413.83  
320.127	392.87  
320.582	423.14  
321.036	451.08  
321.49	390.55   
321.944	397.53  
322.398	402.19  
322.852	392.87  
323.306	355.62  
323.76	427.8    
324.214	376.58  
324.668	430.13  
325.122	392.87  
325.575	406.84  
326.029	330.01  
326.483	406.84  
326.936	472.03  
327.39	378.91   
327.843	432.45  
328.297	411.5   
328.75	362.61   
329.204	423.14  
329.657	479.02  
330.11	383.56   
330.564	430.13  
331.017	455.73  
331.47	402.19   
331.923	411.5   
332.376	416.16  
332.829	374.25  
333.282	460.39  
333.735	420.81  
334.188	434.78  
334.641	390.55  
335.093	439.44  
335.546	402.19  
335.999	472.03  
336.451	413.83  
336.904	399.86  
337.356	448.75  
337.809	420.81  
338.261	441.77  
338.714	397.53  
339.166	399.86  
339.618	388.22  
340.07	458.06   
340.523	323.03  
340.975	357.95  
341.427	343.98  
341.879	418.48  
342.331	434.78  
342.783	427.8   
343.235	425.47  
343.687	441.77  
344.138	395.2   
344.59	441.77   
345.042	437.11  
345.494	441.77  
345.945	341.66  
346.397	397.53  
346.848	392.87  
347.3	432.45    
347.751	397.53  
348.203	488.33  
348.654	357.95  
349.105	364.94  
349.556	392.87  
350.008	441.77  
350.459	434.78  
350.91	392.87   
351.361	448.75  
351.812	444.09  
352.263	448.75  
352.714	371.92  
353.165	360.28  
353.615	448.75  
354.066	413.83  
354.517	411.5   
354.968	488.33  
355.418	418.48  
355.869	392.87  
356.319	350.97  
356.77	406.84   
357.22	346.31   
357.671	455.73  
358.121	462.72  
358.571	418.48  
359.021	469.7   
359.472	425.47  
359.922	418.48  
360.372	413.83  
360.822	353.3   
361.272	388.22  
361.722	474.36  
362.172	381.23  
362.622	402.19  
363.071	465.05  
363.521	446.42  
363.971	376.58  
364.42	413.83   
364.87	472.03   
365.32	460.39   
365.769	390.55  
366.219	411.5   
366.668	462.72  
367.117	353.3   
367.567	397.53  
368.016	399.86  
368.465	374.25  
368.914	376.58  
369.363	427.8   
369.812	465.05  
370.261	474.36  
370.71	341.66   
371.159	425.47  
371.608	413.83  
372.057	353.3   
372.506	385.89  
372.955	474.36  
373.403	492.99  
373.852	350.97  
374.301	404.52  
374.749	406.84  
375.198	465.05  
375.646	413.83  
376.094	460.39  
376.543	364.94  
376.991	362.61  
377.439	423.14  
377.887	406.84  
378.336	392.87  
378.784	402.19  
379.232	381.23  
379.68	383.56   
380.128	432.45  
380.576	444.09  
381.023	416.16  
381.471	404.52  
381.919	453.41  
382.367	364.94  
382.814	413.83  
383.262	399.86  
383.71	448.75   
384.157	432.45  
384.605	378.91  
385.052	388.22  
385.499	371.92  
385.947	458.06  
386.394	448.75  
386.841	385.89  
387.288	409.17  
387.735	413.83  
388.182	439.44  
388.63	406.84   
389.076	332.34  
389.523	427.8   
389.97	416.16   
390.417	406.84  
390.864	469.7   
391.311	399.86  
391.757	427.8   
392.204	395.2   
392.651	381.23  
393.097	434.78  
393.544	427.8   
393.99	437.11   
394.436	434.78  
394.883	385.89  
395.329	413.83  
395.775	413.83  
396.221	395.2   
396.668	385.89  
397.114	448.75  
397.56	444.09   
398.006	388.22  
398.452	425.47  
398.897	467.38  
399.343	448.75  
399.789	399.86  
400.235	399.86  
400.681	348.64  
401.126	397.53  
401.572	388.22  
402.017	437.11  
402.463	437.11  
402.908	490.66  
403.354	385.89  
403.799	399.86  
404.244	427.8   
404.689	413.83  
405.135	395.2   
405.58	439.44   
406.025	437.11  
406.47	362.61   
406.915	360.28  
407.36	430.13   
407.805	346.31  
408.25	441.77   
408.694	441.77  
409.139	432.45  
409.584	434.78  
410.029	383.56  
410.473	490.66  
410.918	416.16  
411.362	425.47  
411.807	441.77  
412.251	416.16  
412.695	418.48  
413.14	479.02   
413.584	409.17  
414.028	453.41  
414.472	409.17  
414.916	469.7   
415.36	467.38   
415.804	451.08  
416.248	497.64  
416.692	506.95  
417.136	486     
417.58	448.75   
418.024	448.75  
418.467	481.34  
418.911	490.66  
419.355	523.25  
419.798	444.09  
420.242	541.88  
420.685	530.24  
421.128	506.95  
421.572	523.25  
422.015	567.49  
422.458	583.78  
422.902	623.36  
423.345	630.35  
423.788	593.1   
424.231	693.21  
424.674	646.64  
425.117	721.14  
425.56	702.52   
426.003	725.8   
426.445	760.72  
426.888	770.03  
427.331	816.6   
427.773	974.91  
428.216	935.33  
428.659	972.58  
429.101	1144.87 
429.543	1154.18 
429.986	1075.02 
430.428	1091.32 
430.87	1240.32  
431.313	1228.68 
431.755	1237.99 
432.197	1361.38 
432.639	1361.38 
433.081	1524.35 
433.523	1582.56 
433.965	1801.4  
434.407	1827.01 
434.849	1929.45 
435.291	2066.81 
435.732	2285.66 
436.174	2460.27 
436.616	2683.77 
437.057	2790.87 
437.499	2858.38 
437.94	2991.09  
438.382	3261.15 
438.823	3405.5  
439.264	3449.73 
439.706	3594.08 
440.147	3726.78 
440.588	4034.1  
441.029	4380.99 
441.47	4797.73  
441.911	5018.9  
442.352	5384.42 
442.793	6068.9  
443.234	6576.43 
443.675	6934.97 
444.116	7398.27 
444.556	7898.82 
444.997	8106.02 
445.438	8592.61 
445.878	9079.19 
446.319	9202.58 
446.759	9575.09 
447.199	9928.96 
447.64	10159.45 
448.08	11076.74 
448.52	11563.32 
448.961	12177.95
449.401	13002.12
449.841	13553.89
450.281	14683.04
450.721	15993.79
451.161	16883.14
451.601	18105.41
452.041	19497.65
452.48	20659.39 
452.92	21662.82 
453.36	21870.03 
453.799	22268.14
454.239	23215.7 
454.679	23469.46
455.118	24167.91
455.557	23739.53
455.997	24228.44
456.436	24626.55
456.875	24549.72
457.315	25322.67
457.754	25280.76
458.193	25362.25
458.632	26258.58
459.071	27161.9 
459.51	27045.5  
459.949	27415.67
460.388	27739.29
460.827	28090.84
461.265	27969.77
461.704	26961.68
462.143	26535.63
462.581	25897.72
463.02	25620.67 
463.458	24247.07
463.897	23171.46
464.335	22254.17
464.774	20785.11
465.212	20172.81
465.65	19253.19 
466.088	18417.39
466.527	18009.96
466.965	16664.29
467.403	16615.4 
467.841	15921.61
468.279	15835.47
468.716	15681.81
469.154	15008.98
469.592	14534.04
470.03	14797.12 
470.467	14161.53
470.905	14028.83
471.343	13591.14
471.78	13158.1  
472.218	12790.26
472.655	12627.29
473.092	12154.67
473.53	11605.23 
473.967	11384.06
474.404	11293.26
474.841	10932.39
475.278	10301.47
475.716	10203.68
476.153	10031.4 
476.589	9554.13 
477.026	9493.6  
477.463	9523.87 
477.9	9163      
478.337	8979.08 
478.773	8809.12 
479.21	8681.08  
479.647	8520.43 
480.083	8222.43 
480.52	8001.26  
480.956	7808.02 
481.392	7735.85 
481.829	7458.8  
482.265	7072.33 
482.701	6855.81 
483.137	6702.15 
483.574	6336.63 
484.01	6150.38  
484.446	5803.49 
484.882	5584.64 
485.317	5372.78 
485.753	5207.48 
486.189	5095.73 
486.625	4816.35 
487.061	4697.62 
487.496	4637.09 
487.932	4336.76 
488.367	4383.32 
488.803	4117.91 
489.238	4080.66 
489.674	4003.83 
490.109	3771.02 
490.544	3719.8  
490.979	3759.37 
491.415	3615.03 
491.85	3398.51  
492.285	3235.54 
492.72	3219.24  
493.155	3165.7  
493.59	3163.37  
494.024	2956.16 
494.459	2879.34 
494.894	2797.85 
495.329	2625.57 
495.763	2639.54 
496.198	2441.64 
496.632	2502.18 
497.067	2367.14 
497.501	2183.22 
497.936	2162.27 
498.37	2031.89  
498.804	2015.59 
499.238	1868.92 
499.673	1948.08 
500.107	1850.29 
500.541	1813.04 
500.975	1612.82 
501.409	1587.21 
501.843	1640.76 
502.277	1643.09 
502.71	1629.12  
503.144	1575.57 
503.578	1566.26 
504.011	1501.07 
504.445	1491.76 
504.878	1270.59 
505.312	1347.41 
505.745	1254.29 
506.179	1328.79 
506.612	1207.73 
507.045	1291.54 
507.479	1233.34 
507.912	1219.37 
