187.879	-99.82  
188.346	-99.82  
188.813	-99.82  
189.28	-185.96  
189.747	-71.88  
190.214	-97.49  
190.681	-46.27  
191.148	-83.52  
191.614	-43.94  
192.081	-78.87  
192.548	4.95    
193.014	-99.82  
193.481	7.28    
193.948	-41.62  
194.414	18.92   
194.881	65.48   
195.347	9.6     
195.813	35.21   
196.28	79.45    
196.746	133     
197.212	137.65  
197.678	160.93  
198.145	249.4   
198.611	256.39  
199.077	326.23  
199.543	314.59  
200.009	237.76  
200.475	272.68  
200.941	284.32  
201.407	351.84  
201.873	300.62  
202.338	335.54  
202.804	410.04  
203.27	321.58   
203.735	444.97  
204.201	424.01  
204.667	407.72  
205.132	403.06  
205.598	382.11  
206.063	431     
206.529	400.73  
206.994	435.65  
207.459	368.14  
207.925	393.75  
208.39	391.42   
208.855	472.9   
209.32	454.28   
209.785	433.33  
210.25	451.95   
210.715	370.47  
211.18	426.34   
211.645	407.72  
212.11	442.64   
212.575	456.61  
213.04	421.69   
213.504	421.69  
213.969	431     
214.434	382.11  
214.899	482.22  
215.363	419.36  
215.828	382.11  
216.292	326.23  
216.757	398.4   
217.221	468.25  
217.685	542.75  
218.15	314.59   
218.614	412.37  
219.078	333.22  
219.542	354.17  
220.007	410.04  
220.471	342.53  
220.935	349.51  
221.399	398.4   
221.863	435.65  
222.327	351.84  
222.791	384.44  
223.254	363.48  
223.718	337.87  
224.182	435.65  
224.646	379.78  
225.109	391.42  
225.573	361.15  
226.037	368.14  
226.5	365.81    
226.964	412.37  
227.427	342.53  
227.89	398.4    
228.354	405.39  
228.817	414.7   
229.28	428.67   
229.744	393.75  
230.207	342.53  
230.67	386.76   
231.133	400.73  
231.596	412.37  
232.059	368.14  
232.522	444.97  
232.985	344.86  
233.448	328.56  
233.911	382.11  
234.374	316.92  
234.836	403.06  
235.299	361.15  
235.762	358.83  
236.224	370.47  
236.687	417.03  
237.149	400.73  
237.612	398.4   
238.074	410.04  
238.537	375.12  
238.999	379.78  
239.461	365.81  
239.924	375.12  
240.386	370.47  
240.848	447.3   
241.31	389.09   
241.772	363.48  
242.234	358.83  
242.696	431     
243.158	361.15  
243.62	356.5    
244.082	431     
244.544	414.7   
245.006	396.08  
245.468	356.5   
245.929	391.42  
246.391	400.73  
246.852	396.08  
247.314	419.36  
247.776	461.26  
248.237	412.37  
248.698	435.65  
249.16	461.26   
249.621	398.4   
250.082	461.26  
250.544	414.7   
251.005	417.03  
251.466	419.36  
251.927	375.12  
252.388	456.61  
252.849	335.54  
253.31	431      
253.771	393.75  
254.232	451.95  
254.693	510.16  
255.154	403.06  
255.615	451.95  
256.075	475.23  
256.536	447.3   
256.997	403.06  
257.457	414.7   
257.918	372.79  
258.378	458.94  
258.839	458.94  
259.299	396.08  
259.759	400.73  
260.22	351.84   
260.68	368.14   
261.14	349.51   
261.6	447.3     
262.06	421.69   
262.521	412.37  
262.981	396.08  
263.441	433.33  
263.901	379.78  
264.36	428.67   
264.82	382.11   
265.28	386.76   
265.74	489.2    
266.2	393.75    
266.659	417.03  
267.119	431     
267.579	400.73  
268.038	461.26  
268.498	349.51  
268.957	458.94  
269.416	382.11  
269.876	417.03  
270.335	419.36  
270.794	433.33  
271.254	382.11  
271.713	375.12  
272.172	375.12  
272.631	412.37  
273.09	400.73   
273.549	375.12  
274.008	437.98  
274.467	447.3   
274.926	428.67  
275.385	389.09  
275.843	437.98  
276.302	491.53  
276.761	351.84  
277.22	403.06   
277.678	417.03  
278.137	379.78  
278.595	449.62  
279.054	407.72  
279.512	382.11  
279.97	379.78   
280.429	389.09  
280.887	437.98  
281.345	403.06  
281.803	444.97  
282.262	440.31  
282.72	426.34   
283.178	389.09  
283.636	461.26  
284.094	435.65  
284.552	414.7   
285.01	444.97   
285.467	458.94  
285.925	451.95  
286.383	431     
286.841	358.83  
287.298	454.28  
287.756	489.2   
288.213	340.2   
288.671	470.58  
289.128	405.39  
289.586	393.75  
290.043	428.67  
290.5	451.95    
290.958	377.45  
291.415	428.67  
291.872	368.14  
292.329	370.47  
292.786	391.42  
293.243	442.64  
293.7	431       
294.157	349.51  
294.614	435.65  
295.071	491.53  
295.528	410.04  
295.985	330.89  
296.441	437.98  
296.898	384.44  
297.355	379.78  
297.811	431     
298.268	461.26  
298.724	444.97  
299.181	424.01  
299.637	449.62  
300.094	428.67  
300.55	451.95   
301.006	412.37  
301.462	414.7   
301.919	424.01  
302.375	426.34  
302.831	424.01  
303.287	442.64  
303.743	437.98  
304.199	447.3   
304.655	463.59  
305.11	437.98   
305.566	447.3   
306.022	398.4   
306.478	421.69  
306.933	482.22  
307.389	454.28  
307.845	435.65  
308.3	431       
308.756	451.95  
309.211	431     
309.666	440.31  
310.122	393.75  
310.577	424.01  
311.032	386.76  
311.487	484.55  
311.943	479.89  
312.398	475.23  
312.853	386.76  
313.308	517.14  
313.763	403.06  
314.218	475.23  
314.672	463.59  
315.127	461.26  
315.582	442.64  
316.037	470.58  
316.492	444.97  
316.946	458.94  
317.401	396.08  
317.855	465.92  
318.31	503.17   
318.764	370.47  
319.219	391.42  
319.673	405.39  
320.127	431     
320.582	477.56  
321.036	421.69  
321.49	491.53   
321.944	414.7   
322.398	475.23  
322.852	391.42  
323.306	433.33  
323.76	407.72   
324.214	475.23  
324.668	454.28  
325.122	440.31  
325.575	400.73  
326.029	463.59  
326.483	333.22  
326.936	431     
327.39	442.64   
327.843	421.69  
328.297	491.53  
328.75	323.9    
329.204	405.39  
329.657	475.23  
330.11	475.23   
330.564	398.4   
331.017	403.06  
331.47	382.11   
331.923	431     
332.376	463.59  
332.829	421.69  
333.282	433.33  
333.735	412.37  
334.188	396.08  
334.641	463.59  
335.093	447.3   
335.546	368.14  
335.999	349.51  
336.451	437.98  
336.904	361.15  
337.356	472.9   
337.809	391.42  
338.261	354.17  
338.714	435.65  
339.166	468.25  
339.618	440.31  
340.07	449.62   
340.523	417.03  
340.975	426.34  
341.427	386.76  
341.879	419.36  
342.331	400.73  
342.783	398.4   
343.235	337.87  
343.687	456.61  
344.138	468.25  
344.59	444.97   
345.042	510.16  
345.494	424.01  
345.945	463.59  
346.397	424.01  
346.848	444.97  
347.3	482.22    
347.751	368.14  
348.203	431     
348.654	414.7   
349.105	389.09  
349.556	454.28  
350.008	335.54  
350.459	493.86  
350.91	465.92   
351.361	431     
351.812	440.31  
352.263	449.62  
352.714	417.03  
353.165	444.97  
353.615	433.33  
354.066	428.67  
354.517	484.55  
354.968	458.94  
355.418	449.62  
355.869	405.39  
356.319	444.97  
356.77	435.65   
357.22	377.45   
357.671	442.64  
358.121	428.67  
358.571	435.65  
359.021	323.9   
359.472	437.98  
359.922	493.86  
360.372	403.06  
360.822	486.87  
361.272	398.4   
361.722	417.03  
362.172	454.28  
362.622	447.3   
363.071	465.92  
363.521	486.87  
363.971	486.87  
364.42	440.31   
364.87	449.62   
365.32	426.34   
365.769	447.3   
366.219	437.98  
366.668	410.04  
367.117	461.26  
367.567	407.72  
368.016	375.12  
368.465	454.28  
368.914	463.59  
369.363	433.33  
369.812	449.62  
370.261	484.55  
370.71	444.97   
371.159	449.62  
371.608	419.36  
372.057	437.98  
372.506	431     
372.955	412.37  
373.403	428.67  
373.852	435.65  
374.301	444.97  
374.749	414.7   
375.198	400.73  
375.646	426.34  
376.094	417.03  
376.543	393.75  
376.991	484.55  
377.439	412.37  
377.887	444.97  
378.336	435.65  
378.784	535.76  
379.232	486.87  
379.68	484.55   
380.128	468.25  
380.576	472.9   
381.023	470.58  
381.471	489.2   
381.919	496.19  
382.367	386.76  
382.814	417.03  
383.262	386.76  
383.71	400.73   
384.157	437.98  
384.605	493.86  
385.052	505.5   
385.499	451.95  
385.947	472.9   
386.394	426.34  
386.841	431     
387.288	437.98  
387.735	428.67  
388.182	403.06  
388.63	505.5    
389.076	447.3   
389.523	440.31  
